ID_PAIS,ANIO,ID_INDICADOR,VALOR,ID_CONTINENTE,ID_INCOME
ARG,1992,1,591.0,1,M
ARG,1993,1,,1,M
ARG,1994,1,,1,M
ARG,1995,1,,1,M
ARG,1996,1,,1,M
ARG,1997,1,591.0,1,M
ARG,1998,1,,1,M
ARG,1999,1,,1,M
ARG,2000,1,,1,M
ARG,2001,1,,1,M
ARG,2002,1,591.0,1,M
ARG,2003,1,,1,M
ARG,2004,1,,1,M
ARG,2005,1,,1,M
ARG,2006,1,,1,M
ARG,2007,1,591.0,1,M
ARG,2008,1,,1,M
ARG,2009,1,,1,M
ARG,2010,1,,1,M
ARG,2011,1,,1,M
ARG,2012,1,591.0,1,M
ARG,2013,1,,1,M
ARG,2014,1,,1,M
ARG,2015,1,,1,M
ARG,2016,1,,1,M
ARG,2017,1,591.0,1,M
ARG,2018,1,591.0,1,M
ARG,2019,1,,1,M
ARG,2020,1,,1,M
ARG,2021,1,,1,M
AUS,1992,1,534.0,5,H
AUS,1993,1,,5,H
AUS,1994,1,,5,H
AUS,1995,1,,5,H
AUS,1996,1,,5,H
AUS,1997,1,534.0,5,H
AUS,1998,1,,5,H
AUS,1999,1,,5,H
AUS,2000,1,,5,H
AUS,2001,1,,5,H
AUS,2002,1,534.0,5,H
AUS,2003,1,,5,H
AUS,2004,1,,5,H
AUS,2005,1,,5,H
AUS,2006,1,,5,H
AUS,2007,1,534.0,5,H
AUS,2008,1,,5,H
AUS,2009,1,,5,H
AUS,2010,1,,5,H
AUS,2011,1,,5,H
AUS,2012,1,534.0,5,H
AUS,2013,1,,5,H
AUS,2014,1,,5,H
AUS,2015,1,,5,H
AUS,2016,1,,5,H
AUS,2017,1,534.0,5,H
AUS,2018,1,534.0,5,H
AUS,2019,1,,5,H
AUS,2020,1,,5,H
AUS,2021,1,,5,H
BGR,1992,1,608.0,2,M
BGR,1993,1,,2,M
BGR,1994,1,,2,M
BGR,1995,1,,2,M
BGR,1996,1,,2,M
BGR,1997,1,608.0,2,M
BGR,1998,1,,2,M
BGR,1999,1,,2,M
BGR,2000,1,,2,M
BGR,2001,1,,2,M
BGR,2002,1,608.0,2,M
BGR,2003,1,,2,M
BGR,2004,1,,2,M
BGR,2005,1,,2,M
BGR,2006,1,,2,M
BGR,2007,1,608.0,2,M
BGR,2008,1,,2,M
BGR,2009,1,,2,M
BGR,2010,1,,2,M
BGR,2011,1,,2,M
BGR,2012,1,608.0,2,M
BGR,2013,1,,2,M
BGR,2014,1,,2,M
BGR,2015,1,,2,M
BGR,2016,1,,2,M
BGR,2017,1,608.0,2,M
BGR,2018,1,608.0,2,M
BGR,2019,1,,2,M
BGR,2020,1,,2,M
BGR,2021,1,,2,M
BOL,1992,1,1146.0,1,LM
BOL,1993,1,,1,LM
BOL,1994,1,,1,LM
BOL,1995,1,,1,LM
BOL,1996,1,,1,LM
BOL,1997,1,1146.0,1,LM
BOL,1998,1,,1,LM
BOL,1999,1,,1,LM
BOL,2000,1,,1,LM
BOL,2001,1,,1,LM
BOL,2002,1,1146.0,1,LM
BOL,2003,1,,1,LM
BOL,2004,1,,1,LM
BOL,2005,1,,1,LM
BOL,2006,1,,1,LM
BOL,2007,1,1146.0,1,LM
BOL,2008,1,,1,LM
BOL,2009,1,,1,LM
BOL,2010,1,,1,LM
BOL,2011,1,,1,LM
BOL,2012,1,1146.0,1,LM
BOL,2013,1,,1,LM
BOL,2014,1,,1,LM
BOL,2015,1,,1,LM
BOL,2016,1,,1,LM
BOL,2017,1,1146.0,1,LM
BOL,2018,1,1146.0,1,LM
BOL,2019,1,,1,LM
BOL,2020,1,,1,LM
BOL,2021,1,,1,LM
BRA,1992,1,1761.0,1,M
BRA,1993,1,,1,M
BRA,1994,1,,1,M
BRA,1995,1,,1,M
BRA,1996,1,,1,M
BRA,1997,1,1761.0,1,M
BRA,1998,1,,1,M
BRA,1999,1,,1,M
BRA,2000,1,,1,M
BRA,2001,1,,1,M
BRA,2002,1,1761.0,1,M
BRA,2003,1,,1,M
BRA,2004,1,,1,M
BRA,2005,1,,1,M
BRA,2006,1,,1,M
BRA,2007,1,1761.0,1,M
BRA,2008,1,,1,M
BRA,2009,1,,1,M
BRA,2010,1,,1,M
BRA,2011,1,,1,M
BRA,2012,1,1761.0,1,M
BRA,2013,1,,1,M
BRA,2014,1,,1,M
BRA,2015,1,,1,M
BRA,2016,1,,1,M
BRA,2017,1,1761.0,1,M
BRA,2018,1,1761.0,1,M
BRA,2019,1,,1,M
BRA,2020,1,,1,M
BRA,2021,1,,1,M
CAN,1992,1,537.0,1,H
CAN,1993,1,,1,H
CAN,1994,1,,1,H
CAN,1995,1,,1,H
CAN,1996,1,,1,H
CAN,1997,1,537.0,1,H
CAN,1998,1,,1,H
CAN,1999,1,,1,H
CAN,2000,1,,1,H
CAN,2001,1,,1,H
CAN,2002,1,537.0,1,H
CAN,2003,1,,1,H
CAN,2004,1,,1,H
CAN,2005,1,,1,H
CAN,2006,1,,1,H
CAN,2007,1,537.0,1,H
CAN,2008,1,,1,H
CAN,2009,1,,1,H
CAN,2010,1,,1,H
CAN,2011,1,,1,H
CAN,2012,1,537.0,1,H
CAN,2013,1,,1,H
CAN,2014,1,,1,H
CAN,2015,1,,1,H
CAN,2016,1,,1,H
CAN,2017,1,537.0,1,H
CAN,2018,1,537.0,1,H
CAN,2019,1,,1,H
CAN,2020,1,,1,H
CAN,2021,1,,1,H
CHL,1992,1,1522.0,1,H
CHL,1993,1,,1,H
CHL,1994,1,,1,H
CHL,1995,1,,1,H
CHL,1996,1,,1,H
CHL,1997,1,1522.0,1,H
CHL,1998,1,,1,H
CHL,1999,1,,1,H
CHL,2000,1,,1,H
CHL,2001,1,,1,H
CHL,2002,1,1522.0,1,H
CHL,2003,1,,1,H
CHL,2004,1,,1,H
CHL,2005,1,,1,H
CHL,2006,1,,1,H
CHL,2007,1,1522.0,1,H
CHL,2008,1,,1,H
CHL,2009,1,,1,H
CHL,2010,1,,1,H
CHL,2011,1,,1,H
CHL,2012,1,1522.0,1,H
CHL,2013,1,,1,H
CHL,2014,1,,1,H
CHL,2015,1,,1,H
CHL,2016,1,,1,H
CHL,2017,1,1522.0,1,H
CHL,2018,1,1522.0,1,H
CHL,2019,1,,1,H
CHL,2020,1,,1,H
CHL,2021,1,,1,H
CHN,1992,1,645.0,3,LM
CHN,1993,1,,3,LM
CHN,1994,1,,3,LM
CHN,1995,1,,3,LM
CHN,1996,1,,3,LM
CHN,1997,1,645.0,3,LM
CHN,1998,1,,3,LM
CHN,1999,1,,3,LM
CHN,2000,1,,3,LM
CHN,2001,1,,3,LM
CHN,2002,1,645.0,3,LM
CHN,2003,1,,3,LM
CHN,2004,1,,3,LM
CHN,2005,1,,3,LM
CHN,2006,1,,3,LM
CHN,2007,1,645.0,3,LM
CHN,2008,1,,3,LM
CHN,2009,1,,3,LM
CHN,2010,1,,3,LM
CHN,2011,1,,3,LM
CHN,2012,1,645.0,3,LM
CHN,2013,1,,3,LM
CHN,2014,1,,3,LM
CHN,2015,1,,3,LM
CHN,2016,1,,3,LM
CHN,2017,1,645.0,3,LM
CHN,2018,1,645.0,3,LM
CHN,2019,1,,3,LM
CHN,2020,1,,3,LM
CHN,2021,1,,3,LM
CRI,1992,1,2926.0,1,M
CRI,1993,1,,1,M
CRI,1994,1,,1,M
CRI,1995,1,,1,M
CRI,1996,1,,1,M
CRI,1997,1,2926.0,1,M
CRI,1998,1,,1,M
CRI,1999,1,,1,M
CRI,2000,1,,1,M
CRI,2001,1,,1,M
CRI,2002,1,2926.0,1,M
CRI,2003,1,,1,M
CRI,2004,1,,1,M
CRI,2005,1,,1,M
CRI,2006,1,,1,M
CRI,2007,1,2926.0,1,M
CRI,2008,1,,1,M
CRI,2009,1,,1,M
CRI,2010,1,,1,M
CRI,2011,1,,1,M
CRI,2012,1,2926.0,1,M
CRI,2013,1,,1,M
CRI,2014,1,,1,M
CRI,2015,1,,1,M
CRI,2016,1,,1,M
CRI,2017,1,2926.0,1,M
CRI,2018,1,2926.0,1,M
CRI,2019,1,,1,M
CRI,2020,1,,1,M
CRI,2021,1,,1,M
DEU,1992,1,700.0,2,H
DEU,1993,1,,2,H
DEU,1994,1,,2,H
DEU,1995,1,,2,H
DEU,1996,1,,2,H
DEU,1997,1,700.0,2,H
DEU,1998,1,,2,H
DEU,1999,1,,2,H
DEU,2000,1,,2,H
DEU,2001,1,,2,H
DEU,2002,1,700.0,2,H
DEU,2003,1,,2,H
DEU,2004,1,,2,H
DEU,2005,1,,2,H
DEU,2006,1,,2,H
DEU,2007,1,700.0,2,H
DEU,2008,1,,2,H
DEU,2009,1,,2,H
DEU,2010,1,,2,H
DEU,2011,1,,2,H
DEU,2012,1,700.0,2,H
DEU,2013,1,,2,H
DEU,2014,1,,2,H
DEU,2015,1,,2,H
DEU,2016,1,,2,H
DEU,2017,1,700.0,2,H
DEU,2018,1,700.0,2,H
DEU,2019,1,,2,H
DEU,2020,1,,2,H
DEU,2021,1,,2,H
EGY,1992,1,18.1,4,LM
EGY,1993,1,,4,LM
EGY,1994,1,,4,LM
EGY,1995,1,,4,LM
EGY,1996,1,,4,LM
EGY,1997,1,18.1,4,LM
EGY,1998,1,,4,LM
EGY,1999,1,,4,LM
EGY,2000,1,,4,LM
EGY,2001,1,,4,LM
EGY,2002,1,18.1,4,LM
EGY,2003,1,,4,LM
EGY,2004,1,,4,LM
EGY,2005,1,,4,LM
EGY,2006,1,,4,LM
EGY,2007,1,18.1,4,LM
EGY,2008,1,,4,LM
EGY,2009,1,,4,LM
EGY,2010,1,,4,LM
EGY,2011,1,,4,LM
EGY,2012,1,18.1,4,LM
EGY,2013,1,,4,LM
EGY,2014,1,,4,LM
EGY,2015,1,,4,LM
EGY,2016,1,,4,LM
EGY,2017,1,18.1,4,LM
EGY,2018,1,18.1,4,LM
EGY,2019,1,,4,LM
EGY,2020,1,,4,LM
EGY,2021,1,,4,LM
ESP,1992,1,636.0,2,H
ESP,1993,1,,2,H
ESP,1994,1,,2,H
ESP,1995,1,,2,H
ESP,1996,1,,2,H
ESP,1997,1,636.0,2,H
ESP,1998,1,,2,H
ESP,1999,1,,2,H
ESP,2000,1,,2,H
ESP,2001,1,,2,H
ESP,2002,1,636.0,2,H
ESP,2003,1,,2,H
ESP,2004,1,,2,H
ESP,2005,1,,2,H
ESP,2006,1,,2,H
ESP,2007,1,636.0,2,H
ESP,2008,1,,2,H
ESP,2009,1,,2,H
ESP,2010,1,,2,H
ESP,2011,1,,2,H
ESP,2012,1,636.0,2,H
ESP,2013,1,,2,H
ESP,2014,1,,2,H
ESP,2015,1,,2,H
ESP,2016,1,,2,H
ESP,2017,1,636.0,2,H
ESP,2018,1,636.0,2,H
ESP,2019,1,,2,H
ESP,2020,1,,2,H
ESP,2021,1,,2,H
FRA,1992,1,867.0,2,H
FRA,1993,1,,2,H
FRA,1994,1,,2,H
FRA,1995,1,,2,H
FRA,1996,1,,2,H
FRA,1997,1,867.0,2,H
FRA,1998,1,,2,H
FRA,1999,1,,2,H
FRA,2000,1,,2,H
FRA,2001,1,,2,H
FRA,2002,1,867.0,2,H
FRA,2003,1,,2,H
FRA,2004,1,,2,H
FRA,2005,1,,2,H
FRA,2006,1,,2,H
FRA,2007,1,867.0,2,H
FRA,2008,1,,2,H
FRA,2009,1,,2,H
FRA,2010,1,,2,H
FRA,2011,1,,2,H
FRA,2012,1,867.0,2,H
FRA,2013,1,,2,H
FRA,2014,1,,2,H
FRA,2015,1,,2,H
FRA,2016,1,,2,H
FRA,2017,1,867.0,2,H
FRA,2018,1,867.0,2,H
FRA,2019,1,,2,H
FRA,2020,1,,2,H
FRA,2021,1,,2,H
GBR,1992,1,1220.0,2,H
GBR,1993,1,,2,H
GBR,1994,1,,2,H
GBR,1995,1,,2,H
GBR,1996,1,,2,H
GBR,1997,1,1220.0,2,H
GBR,1998,1,,2,H
GBR,1999,1,,2,H
GBR,2000,1,,2,H
GBR,2001,1,,2,H
GBR,2002,1,1220.0,2,H
GBR,2003,1,,2,H
GBR,2004,1,,2,H
GBR,2005,1,,2,H
GBR,2006,1,,2,H
GBR,2007,1,1220.0,2,H
GBR,2008,1,,2,H
GBR,2009,1,,2,H
GBR,2010,1,,2,H
GBR,2011,1,,2,H
GBR,2012,1,1220.0,2,H
GBR,2013,1,,2,H
GBR,2014,1,,2,H
GBR,2015,1,,2,H
GBR,2016,1,,2,H
GBR,2017,1,1220.0,2,H
GBR,2018,1,1220.0,2,H
GBR,2019,1,,2,H
GBR,2020,1,,2,H
GBR,2021,1,,2,H
GRC,1992,1,652.0,2,H
GRC,1993,1,,2,H
GRC,1994,1,,2,H
GRC,1995,1,,2,H
GRC,1996,1,,2,H
GRC,1997,1,652.0,2,H
GRC,1998,1,,2,H
GRC,1999,1,,2,H
GRC,2000,1,,2,H
GRC,2001,1,,2,H
GRC,2002,1,652.0,2,H
GRC,2003,1,,2,H
GRC,2004,1,,2,H
GRC,2005,1,,2,H
GRC,2006,1,,2,H
GRC,2007,1,652.0,2,H
GRC,2008,1,,2,H
GRC,2009,1,,2,H
GRC,2010,1,,2,H
GRC,2011,1,,2,H
GRC,2012,1,652.0,2,H
GRC,2013,1,,2,H
GRC,2014,1,,2,H
GRC,2015,1,,2,H
GRC,2016,1,,2,H
GRC,2017,1,652.0,2,H
GRC,2018,1,652.0,2,H
GRC,2019,1,,2,H
GRC,2020,1,,2,H
GRC,2021,1,,2,H
IDN,1992,1,2702.0,3,LM
IDN,1993,1,,3,LM
IDN,1994,1,,3,LM
IDN,1995,1,,3,LM
IDN,1996,1,,3,LM
IDN,1997,1,2702.0,3,LM
IDN,1998,1,,3,LM
IDN,1999,1,,3,LM
IDN,2000,1,,3,LM
IDN,2001,1,,3,LM
IDN,2002,1,2702.0,3,LM
IDN,2003,1,,3,LM
IDN,2004,1,,3,LM
IDN,2005,1,,3,LM
IDN,2006,1,,3,LM
IDN,2007,1,2702.0,3,LM
IDN,2008,1,,3,LM
IDN,2009,1,,3,LM
IDN,2010,1,,3,LM
IDN,2011,1,,3,LM
IDN,2012,1,2702.0,3,LM
IDN,2013,1,,3,LM
IDN,2014,1,,3,LM
IDN,2015,1,,3,LM
IDN,2016,1,,3,LM
IDN,2017,1,2702.0,3,LM
IDN,2018,1,2702.0,3,LM
IDN,2019,1,,3,LM
IDN,2020,1,,3,LM
IDN,2021,1,,3,LM
IND,1992,1,1083.0,3,LM
IND,1993,1,,3,LM
IND,1994,1,,3,LM
IND,1995,1,,3,LM
IND,1996,1,,3,LM
IND,1997,1,1083.0,3,LM
IND,1998,1,,3,LM
IND,1999,1,,3,LM
IND,2000,1,,3,LM
IND,2001,1,,3,LM
IND,2002,1,1083.0,3,LM
IND,2003,1,,3,LM
IND,2004,1,,3,LM
IND,2005,1,,3,LM
IND,2006,1,,3,LM
IND,2007,1,1083.0,3,LM
IND,2008,1,,3,LM
IND,2009,1,,3,LM
IND,2010,1,,3,LM
IND,2011,1,,3,LM
IND,2012,1,1083.0,3,LM
IND,2013,1,,3,LM
IND,2014,1,,3,LM
IND,2015,1,,3,LM
IND,2016,1,,3,LM
IND,2017,1,1083.0,3,LM
IND,2018,1,1083.0,3,LM
IND,2019,1,,3,LM
IND,2020,1,,3,LM
IND,2021,1,,3,LM
ISR,1992,1,435.0,3,H
ISR,1993,1,,3,H
ISR,1994,1,,3,H
ISR,1995,1,,3,H
ISR,1996,1,,3,H
ISR,1997,1,435.0,3,H
ISR,1998,1,,3,H
ISR,1999,1,,3,H
ISR,2000,1,,3,H
ISR,2001,1,,3,H
ISR,2002,1,435.0,3,H
ISR,2003,1,,3,H
ISR,2004,1,,3,H
ISR,2005,1,,3,H
ISR,2006,1,,3,H
ISR,2007,1,435.0,3,H
ISR,2008,1,,3,H
ISR,2009,1,,3,H
ISR,2010,1,,3,H
ISR,2011,1,,3,H
ISR,2012,1,435.0,3,H
ISR,2013,1,,3,H
ISR,2014,1,,3,H
ISR,2015,1,,3,H
ISR,2016,1,,3,H
ISR,2017,1,435.0,3,H
ISR,2018,1,435.0,3,H
ISR,2019,1,,3,H
ISR,2020,1,,3,H
ISR,2021,1,,3,H
ITA,1992,1,832.0,2,H
ITA,1993,1,,2,H
ITA,1994,1,,2,H
ITA,1995,1,,2,H
ITA,1996,1,,2,H
ITA,1997,1,832.0,2,H
ITA,1998,1,,2,H
ITA,1999,1,,2,H
ITA,2000,1,,2,H
ITA,2001,1,,2,H
ITA,2002,1,832.0,2,H
ITA,2003,1,,2,H
ITA,2004,1,,2,H
ITA,2005,1,,2,H
ITA,2006,1,,2,H
ITA,2007,1,832.0,2,H
ITA,2008,1,,2,H
ITA,2009,1,,2,H
ITA,2010,1,,2,H
ITA,2011,1,,2,H
ITA,2012,1,832.0,2,H
ITA,2013,1,,2,H
ITA,2014,1,,2,H
ITA,2015,1,,2,H
ITA,2016,1,,2,H
ITA,2017,1,832.0,2,H
ITA,2018,1,832.0,2,H
ITA,2019,1,,2,H
ITA,2020,1,,2,H
ITA,2021,1,,2,H
JPN,1992,1,1668.0,3,H
JPN,1993,1,,3,H
JPN,1994,1,,3,H
JPN,1995,1,,3,H
JPN,1996,1,,3,H
JPN,1997,1,1668.0,3,H
JPN,1998,1,,3,H
JPN,1999,1,,3,H
JPN,2000,1,,3,H
JPN,2001,1,,3,H
JPN,2002,1,1668.0,3,H
JPN,2003,1,,3,H
JPN,2004,1,,3,H
JPN,2005,1,,3,H
JPN,2006,1,,3,H
JPN,2007,1,1668.0,3,H
JPN,2008,1,,3,H
JPN,2009,1,,3,H
JPN,2010,1,,3,H
JPN,2011,1,,3,H
JPN,2012,1,1668.0,3,H
JPN,2013,1,,3,H
JPN,2014,1,,3,H
JPN,2015,1,,3,H
JPN,2016,1,,3,H
JPN,2017,1,1668.0,3,H
JPN,2018,1,1668.0,3,H
JPN,2019,1,,3,H
JPN,2020,1,,3,H
JPN,2021,1,,3,H
KOR,1992,1,1274.0,3,H
KOR,1993,1,,3,H
KOR,1994,1,,3,H
KOR,1995,1,,3,H
KOR,1996,1,,3,H
KOR,1997,1,1274.0,3,H
KOR,1998,1,,3,H
KOR,1999,1,,3,H
KOR,2000,1,,3,H
KOR,2001,1,,3,H
KOR,2002,1,1274.0,3,H
KOR,2003,1,,3,H
KOR,2004,1,,3,H
KOR,2005,1,,3,H
KOR,2006,1,,3,H
KOR,2007,1,1274.0,3,H
KOR,2008,1,,3,H
KOR,2009,1,,3,H
KOR,2010,1,,3,H
KOR,2011,1,,3,H
KOR,2012,1,1274.0,3,H
KOR,2013,1,,3,H
KOR,2014,1,,3,H
KOR,2015,1,,3,H
KOR,2016,1,,3,H
KOR,2017,1,1274.0,3,H
KOR,2018,1,1274.0,3,H
KOR,2019,1,,3,H
KOR,2020,1,,3,H
KOR,2021,1,,3,H
LBY,1992,1,56.0,4,M
LBY,1993,1,,4,M
LBY,1994,1,,4,M
LBY,1995,1,,4,M
LBY,1996,1,,4,M
LBY,1997,1,56.0,4,M
LBY,1998,1,,4,M
LBY,1999,1,,4,M
LBY,2000,1,,4,M
LBY,2001,1,,4,M
LBY,2002,1,56.0,4,M
LBY,2003,1,,4,M
LBY,2004,1,,4,M
LBY,2005,1,,4,M
LBY,2006,1,,4,M
LBY,2007,1,56.0,4,M
LBY,2008,1,,4,M
LBY,2009,1,,4,M
LBY,2010,1,,4,M
LBY,2011,1,,4,M
LBY,2012,1,56.0,4,M
LBY,2013,1,,4,M
LBY,2014,1,,4,M
LBY,2015,1,,4,M
LBY,2016,1,,4,M
LBY,2017,1,56.0,4,M
LBY,2018,1,56.0,4,M
LBY,2019,1,,4,M
LBY,2020,1,,4,M
LBY,2021,1,,4,M
MAR,1992,1,346.0,4,LM
MAR,1993,1,,4,LM
MAR,1994,1,,4,LM
MAR,1995,1,,4,LM
MAR,1996,1,,4,LM
MAR,1997,1,346.0,4,LM
MAR,1998,1,,4,LM
MAR,1999,1,,4,LM
MAR,2000,1,,4,LM
MAR,2001,1,,4,LM
MAR,2002,1,346.0,4,LM
MAR,2003,1,,4,LM
MAR,2004,1,,4,LM
MAR,2005,1,,4,LM
MAR,2006,1,,4,LM
MAR,2007,1,346.0,4,LM
MAR,2008,1,,4,LM
MAR,2009,1,,4,LM
MAR,2010,1,,4,LM
MAR,2011,1,,4,LM
MAR,2012,1,346.0,4,LM
MAR,2013,1,,4,LM
MAR,2014,1,,4,LM
MAR,2015,1,,4,LM
MAR,2016,1,,4,LM
MAR,2017,1,346.0,4,LM
MAR,2018,1,346.0,4,LM
MAR,2019,1,,4,LM
MAR,2020,1,,4,LM
MAR,2021,1,,4,LM
MEX,1992,1,758.0,1,M
MEX,1993,1,,1,M
MEX,1994,1,,1,M
MEX,1995,1,,1,M
MEX,1996,1,,1,M
MEX,1997,1,758.0,1,M
MEX,1998,1,,1,M
MEX,1999,1,,1,M
MEX,2000,1,,1,M
MEX,2001,1,,1,M
MEX,2002,1,758.0,1,M
MEX,2003,1,,1,M
MEX,2004,1,,1,M
MEX,2005,1,,1,M
MEX,2006,1,,1,M
MEX,2007,1,758.0,1,M
MEX,2008,1,,1,M
MEX,2009,1,,1,M
MEX,2010,1,,1,M
MEX,2011,1,,1,M
MEX,2012,1,758.0,1,M
MEX,2013,1,,1,M
MEX,2014,1,,1,M
MEX,2015,1,,1,M
MEX,2016,1,,1,M
MEX,2017,1,758.0,1,M
MEX,2018,1,758.0,1,M
MEX,2019,1,,1,M
MEX,2020,1,,1,M
MEX,2021,1,,1,M
MYS,1992,1,2875.0,3,LM
MYS,1993,1,,3,LM
MYS,1994,1,,3,LM
MYS,1995,1,,3,LM
MYS,1996,1,,3,LM
MYS,1997,1,2875.0,3,LM
MYS,1998,1,,3,LM
MYS,1999,1,,3,LM
MYS,2000,1,,3,LM
MYS,2001,1,,3,LM
MYS,2002,1,2875.0,3,LM
MYS,2003,1,,3,LM
MYS,2004,1,,3,LM
MYS,2005,1,,3,LM
MYS,2006,1,,3,LM
MYS,2007,1,2875.0,3,LM
MYS,2008,1,,3,LM
MYS,2009,1,,3,LM
MYS,2010,1,,3,LM
MYS,2011,1,,3,LM
MYS,2012,1,2875.0,3,LM
MYS,2013,1,,3,LM
MYS,2014,1,,3,LM
MYS,2015,1,,3,LM
MYS,2016,1,,3,LM
MYS,2017,1,2875.0,3,LM
MYS,2018,1,2875.0,3,LM
MYS,2019,1,,3,LM
MYS,2020,1,,3,LM
MYS,2021,1,,3,LM
NGA,1992,1,1150.0,4,LM
NGA,1993,1,,4,LM
NGA,1994,1,,4,LM
NGA,1995,1,,4,LM
NGA,1996,1,,4,LM
NGA,1997,1,1150.0,4,LM
NGA,1998,1,,4,LM
NGA,1999,1,,4,LM
NGA,2000,1,,4,LM
NGA,2001,1,,4,LM
NGA,2002,1,1150.0,4,LM
NGA,2003,1,,4,LM
NGA,2004,1,,4,LM
NGA,2005,1,,4,LM
NGA,2006,1,,4,LM
NGA,2007,1,1150.0,4,LM
NGA,2008,1,,4,LM
NGA,2009,1,,4,LM
NGA,2010,1,,4,LM
NGA,2011,1,,4,LM
NGA,2012,1,1150.0,4,LM
NGA,2013,1,,4,LM
NGA,2014,1,,4,LM
NGA,2015,1,,4,LM
NGA,2016,1,,4,LM
NGA,2017,1,1150.0,4,LM
NGA,2018,1,1150.0,4,LM
NGA,2019,1,,4,LM
NGA,2020,1,,4,LM
NGA,2021,1,,4,LM
NOR,1992,1,1414.0,2,H
NOR,1993,1,,2,H
NOR,1994,1,,2,H
NOR,1995,1,,2,H
NOR,1996,1,,2,H
NOR,1997,1,1414.0,2,H
NOR,1998,1,,2,H
NOR,1999,1,,2,H
NOR,2000,1,,2,H
NOR,2001,1,,2,H
NOR,2002,1,1414.0,2,H
NOR,2003,1,,2,H
NOR,2004,1,,2,H
NOR,2005,1,,2,H
NOR,2006,1,,2,H
NOR,2007,1,1414.0,2,H
NOR,2008,1,,2,H
NOR,2009,1,,2,H
NOR,2010,1,,2,H
NOR,2011,1,,2,H
NOR,2012,1,1414.0,2,H
NOR,2013,1,,2,H
NOR,2014,1,,2,H
NOR,2015,1,,2,H
NOR,2016,1,,2,H
NOR,2017,1,1414.0,2,H
NOR,2018,1,1414.0,2,H
NOR,2019,1,,2,H
NOR,2020,1,,2,H
NOR,2021,1,,2,H
PAN,1992,1,2928.0,1,H
PAN,1993,1,,1,H
PAN,1994,1,,1,H
PAN,1995,1,,1,H
PAN,1996,1,,1,H
PAN,1997,1,2928.0,1,H
PAN,1998,1,,1,H
PAN,1999,1,,1,H
PAN,2000,1,,1,H
PAN,2001,1,,1,H
PAN,2002,1,2928.0,1,H
PAN,2003,1,,1,H
PAN,2004,1,,1,H
PAN,2005,1,,1,H
PAN,2006,1,,1,H
PAN,2007,1,2928.0,1,H
PAN,2008,1,,1,H
PAN,2009,1,,1,H
PAN,2010,1,,1,H
PAN,2011,1,,1,H
PAN,2012,1,2928.0,1,H
PAN,2013,1,,1,H
PAN,2014,1,,1,H
PAN,2015,1,,1,H
PAN,2016,1,,1,H
PAN,2017,1,2928.0,1,H
PAN,2018,1,2928.0,1,H
PAN,2019,1,,1,H
PAN,2020,1,,1,H
PAN,2021,1,,1,H
PER,1992,1,1738.0,1,M
PER,1993,1,,1,M
PER,1994,1,,1,M
PER,1995,1,,1,M
PER,1996,1,,1,M
PER,1997,1,1738.0,1,M
PER,1998,1,,1,M
PER,1999,1,,1,M
PER,2000,1,,1,M
PER,2001,1,,1,M
PER,2002,1,1738.0,1,M
PER,2003,1,,1,M
PER,2004,1,,1,M
PER,2005,1,,1,M
PER,2006,1,,1,M
PER,2007,1,1738.0,1,M
PER,2008,1,,1,M
PER,2009,1,,1,M
PER,2010,1,,1,M
PER,2011,1,,1,M
PER,2012,1,1738.0,1,M
PER,2013,1,,1,M
PER,2014,1,,1,M
PER,2015,1,,1,M
PER,2016,1,,1,M
PER,2017,1,1738.0,1,M
PER,2018,1,1738.0,1,M
PER,2019,1,,1,M
PER,2020,1,,1,M
PER,2021,1,,1,M
RUS,1992,1,460.0,3,M
RUS,1993,1,,3,M
RUS,1994,1,,3,M
RUS,1995,1,,3,M
RUS,1996,1,,3,M
RUS,1997,1,460.0,3,M
RUS,1998,1,,3,M
RUS,1999,1,,3,M
RUS,2000,1,,3,M
RUS,2001,1,,3,M
RUS,2002,1,460.0,3,M
RUS,2003,1,,3,M
RUS,2004,1,,3,M
RUS,2005,1,,3,M
RUS,2006,1,,3,M
RUS,2007,1,460.0,3,M
RUS,2008,1,,3,M
RUS,2009,1,,3,M
RUS,2010,1,,3,M
RUS,2011,1,,3,M
RUS,2012,1,460.0,3,M
RUS,2013,1,,3,M
RUS,2014,1,,3,M
RUS,2015,1,,3,M
RUS,2016,1,,3,M
RUS,2017,1,460.0,3,M
RUS,2018,1,460.0,3,M
RUS,2019,1,,3,M
RUS,2020,1,,3,M
RUS,2021,1,,3,M
SAU,1992,1,59.0,3,H
SAU,1993,1,,3,H
SAU,1994,1,,3,H
SAU,1995,1,,3,H
SAU,1996,1,,3,H
SAU,1997,1,59.0,3,H
SAU,1998,1,,3,H
SAU,1999,1,,3,H
SAU,2000,1,,3,H
SAU,2001,1,,3,H
SAU,2002,1,59.0,3,H
SAU,2003,1,,3,H
SAU,2004,1,,3,H
SAU,2005,1,,3,H
SAU,2006,1,,3,H
SAU,2007,1,59.0,3,H
SAU,2008,1,,3,H
SAU,2009,1,,3,H
SAU,2010,1,,3,H
SAU,2011,1,,3,H
SAU,2012,1,59.0,3,H
SAU,2013,1,,3,H
SAU,2014,1,,3,H
SAU,2015,1,,3,H
SAU,2016,1,,3,H
SAU,2017,1,59.0,3,H
SAU,2018,1,59.0,3,H
SAU,2019,1,,3,H
SAU,2020,1,,3,H
SAU,2021,1,,3,H
